timestamp,asset_id,site,power_kw,capacity_kw
2024-06-21T21:00,ASSET-002,WindFarmA,807.59,2000
2024-06-21T22:00,ASSET-002,WindFarmA,797.84,2000
2024-06-21T23:00,ASSET-002,WindFarmA,966.12,2000
2024-06-22T00:00,ASSET-002,WindFarmA,598.05,2000
2024-06-22T01:00,ASSET-002,WindFarmA,756.44,2000
2024-06-22T02:00,ASSET-002,WindFarmA,758.55,2000
2024-06-22T03:00,ASSET-002,WindFarmA,1075.47,2000
2024-06-22T04:00,ASSET-002,WindFarmA,597.13,2000
2024-06-22T05:00,ASSET-002,WindFarmA,722.9,2000
2024-06-22T06:00,ASSET-002,WindFarmA,971.37,2000
2024-06-22T07:00,ASSET-002,WindFarmA,910.38,2000
2024-06-22T08:00,ASSET-002,WindFarmA,725.03,2000
2024-06-22T09:00,ASSET-002,WindFarmA,649.28,2000
2024-06-22T10:00,ASSET-002,WindFarmA,696.24,2000
2024-06-22T11:00,ASSET-002,WindFarmA,781.59,2000
2024-06-22T12:00,ASSET-002,WindFarmA,958.17,2000
2024-06-22T13:00,ASSET-002,WindFarmA,596.45,2000
2024-06-22T14:00,ASSET-002,WindFarmA,893.41,2000
2024-06-22T15:00,ASSET-002,WindFarmA,690.66,2000
2024-06-22T16:00,ASSET-002,WindFarmA,730.78,2000
2024-06-22T17:00,ASSET-002,WindFarmA,873.44,2000
2024-06-22T18:00,ASSET-002,WindFarmA,852.79,2000
2024-06-22T19:00,ASSET-002,WindFarmA,943.32,2000
2024-06-22T20:00,ASSET-002,WindFarmA,586.04,2000
2024-06-22T21:00,ASSET-002,WindFarmA,537.2,2000
2024-06-22T22:00,ASSET-002,WindFarmA,775.38,2000
2024-06-22T23:00,ASSET-002,WindFarmA,961.81,2000
2024-06-23T00:00,ASSET-002,WindFarmA,853.78,2000
2024-06-23T01:00,ASSET-002,WindFarmA,688.18,2000
2024-06-23T02:00,ASSET-002,WindFarmA,885.32,2000
2024-06-23T03:00,ASSET-002,WindFarmA,806.6,2000
2024-06-23T04:00,ASSET-002,WindFarmA,826.76,2000
2024-06-23T05:00,ASSET-002,WindFarmA,957.65,2000
2024-06-23T06:00,ASSET-002,WindFarmA,611.16,2000
2024-06-23T07:00,ASSET-002,WindFarmA,788.91,2000
2024-06-23T08:00,ASSET-002,WindFarmA,764.79,2000
2024-06-23T09:00,ASSET-002,WindFarmA,776.14,2000
2024-06-23T10:00,ASSET-002,WindFarmA,852.79,2000
2024-06-23T11:00,ASSET-002,WindFarmA,664.52,2000
2024-06-23T12:00,ASSET-002,WindFarmA,693.71,2000
2024-06-23T13:00,ASSET-002,WindFarmA,977.75,2000
2024-06-23T14:00,ASSET-002,WindFarmA,730.78,2000
2024-06-23T15:00,ASSET-002,WindFarmA,954.95,2000
2024-06-23T16:00,ASSET-002,WindFarmA,764.78,2000
2024-06-23T17:00,ASSET-002,WindFarmA,638.04,2000
2024-06-23T18:00,ASSET-002,WindFarmA,563.58,2000
2024-06-23T19:00,ASSET-002,WindFarmA,885.84,2000
2024-06-23T20:00,ASSET-002,WindFarmA,841.14,2000
2024-06-23T21:00,ASSET-002,WindFarmA,689.33,2000
2024-06-23T22:00,ASSET-002,WindFarmA,816.38,2000
2024-06-23T23:00,ASSET-002,WindFarmA,710.11,2000
2024-06-24T00:00,ASSET-002,WindFarmA,871.11,2000
2024-06-24T01:00,ASSET-002,WindFarmA,684.76,2000
2024-06-24T02:00,ASSET-002,WindFarmA,843.45,2000
2024-06-24T03:00,ASSET-002,WindFarmA,825.67,2000
2024-06-24T04:00,ASSET-002,WindFarmA,691.41,2000
2024-06-24T05:00,ASSET-002,WindFarmA,795.91,2000
2024-06-24T06:00,ASSET-002,WindFarmA,930.67,2000
2024-06-24T07:00,ASSET-002,WindFarmA,759.06,2000
2024-06-24T08:00,ASSET-002,WindFarmA,581.05,2000
2024-06-24T09:00,ASSET-002,WindFarmA,850.8,2000
2024-06-24T10:00,ASSET-002,WindFarmA,707.55,2000
2024-06-24T11:00,ASSET-002,WindFarmA,767.93,2000
2024-06-24T12:00,ASSET-002,WindFarmA,723.92,2000
2024-06-24T13:00,ASSET-002,WindFarmA,952.7,2000
2024-06-24T14:00,ASSET-002,WindFarmA,733.02,2000
2024-06-24T15:00,ASSET-002,WindFarmA,836.52,2000
2024-06-24T16:00,ASSET-002,WindFarmA,865.89,2000
2024-06-24T17:00,ASSET-002,WindFarmA,867.13,2000
2024-06-24T18:00,ASSET-002,WindFarmA,1020.96,2000
2024-06-24T19:00,ASSET-002,WindFarmA,575.2,2000
2024-06-24T20:00,ASSET-002,WindFarmA,488.26,2000
2024-06-24T21:00,ASSET-002,WindFarmA,675.01,2000
2024-06-24T22:00,ASSET-002,WindFarmA,665.2,2000
2024-06-24T23:00,ASSET-002,WindFarmA,807.65,2000
2024-06-25T00:00,ASSET-002,WindFarmA,896.19,2000
2024-06-25T01:00,ASSET-002,WindFarmA,804.64,2000
2024-06-25T02:00,ASSET-002,WindFarmA,764.24,2000
2024-06-25T03:00,ASSET-002,WindFarmA,661.1,2000
2024-06-25T04:00,ASSET-002,WindFarmA,678.03,2000
2024-06-25T05:00,ASSET-002,WindFarmA,851.91,2000
2024-06-25T06:00,ASSET-002,WindFarmA,818.46,2000
2024-06-25T07:00,ASSET-002,WindFarmA,772.86,2000
2024-06-25T08:00,ASSET-002,WindFarmA,595.6,2000
2024-06-25T09:00,ASSET-002,WindFarmA,789.9,2000
2024-06-25T10:00,ASSET-002,WindFarmA,805.93,2000
2024-06-25T11:00,ASSET-002,WindFarmA,751.2,2000
2024-06-25T12:00,ASSET-002,WindFarmA,854.22,2000
2024-06-25T13:00,ASSET-002,WindFarmA,766.38,2000
2024-06-25T14:00,ASSET-002,WindFarmA,723.96,2000
2024-06-25T15:00,ASSET-002,WindFarmA,880.03,2000
2024-06-25T16:00,ASSET-002,WindFarmA,830.51,2000
2024-06-25T17:00,ASSET-002,WindFarmA,1033.94,2000
2024-06-25T18:00,ASSET-002,WindFarmA,755.15,2000
2024-06-25T19:00,ASSET-002,WindFarmA,798.26,2000
2024-06-25T20:00,ASSET-002,WindFarmA,803.76,2000
2024-06-25T21:00,ASSET-002,WindFarmA,867.24,2000
2024-06-25T22:00,ASSET-002,WindFarmA,773.36,2000
2024-06-25T23:00,ASSET-002,WindFarmA,795.89,2000
2024-06-26T00:00,ASSET-002,WindFarmA,798.34,2000
2024-06-26T01:00,ASSET-002,WindFarmA,830.19,2000
2024-06-26T02:00,ASSET-002,WindFarmA,741.25,2000
2024-06-26T03:00,ASSET-002,WindFarmA,932.44,2000
2024-06-26T04:00,ASSET-002,WindFarmA,1065.45,2000
2024-06-26T05:00,ASSET-002,WindFarmA,994.75,2000
2024-06-26T06:00,ASSET-002,WindFarmA,879.16,2000
2024-06-26T07:00,ASSET-002,WindFarmA,903.72,2000
2024-06-26T08:00,ASSET-002,WindFarmA,746.18,2000
2024-06-26T09:00,ASSET-002,WindFarmA,807.64,2000
2024-06-26T10:00,ASSET-002,WindFarmA,839.83,2000
2024-06-26T11:00,ASSET-002,WindFarmA,955.66,2000
2024-06-26T12:00,ASSET-002,WindFarmA,841.22,2000
2024-06-26T13:00,ASSET-002,WindFarmA,714.12,2000
2024-06-26T14:00,ASSET-002,WindFarmA,1039.96,2000
2024-06-26T15:00,ASSET-002,WindFarmA,1014.21,2000
2024-06-26T16:00,ASSET-002,WindFarmA,914.85,2000
2024-06-26T17:00,ASSET-002,WindFarmA,855.68,2000
2024-06-26T18:00,ASSET-002,WindFarmA,894.68,2000
2024-06-26T19:00,ASSET-002,WindFarmA,797.14,2000
2024-06-26T20:00,ASSET-002,WindFarmA,723.6,2000
2024-06-26T21:00,ASSET-002,WindFarmA,770.17,2000
2024-06-26T22:00,ASSET-002,WindFarmA,851.43,2000
2024-06-26T23:00,ASSET-002,WindFarmA,902.04,2000
2024-06-27T00:00,ASSET-002,WindFarmA,791.24,2000
2024-06-27T01:00,ASSET-002,WindFarmA,686.35,2000
2024-06-27T02:00,ASSET-002,WindFarmA,811.61,2000
2024-06-27T03:00,ASSET-002,WindFarmA,746.39,2000
2024-06-27T04:00,ASSET-002,WindFarmA,801.0,2000
2024-06-27T05:00,ASSET-002,WindFarmA,836.32,2000
2024-06-27T06:00,ASSET-002,WindFarmA,790.37,2000
2024-06-27T07:00,ASSET-002,WindFarmA,659.12,2000
2024-06-27T08:00,ASSET-002,WindFarmA,749.15,2000
2024-06-27T09:00,ASSET-002,WindFarmA,849.37,2000
2024-06-27T10:00,ASSET-002,WindFarmA,720.54,2000
2024-06-27T11:00,ASSET-002,WindFarmA,781.65,2000
2024-06-27T12:00,ASSET-002,WindFarmA,858.33,2000
2024-06-27T13:00,ASSET-002,WindFarmA,876.59,2000
2024-06-27T14:00,ASSET-002,WindFarmA,704.92,2000
2024-06-27T15:00,ASSET-002,WindFarmA,664.6,2000
2024-06-27T16:00,ASSET-002,WindFarmA,743.49,2000
2024-06-27T17:00,ASSET-002,WindFarmA,686.18,2000
2024-06-27T18:00,ASSET-002,WindFarmA,680.2,2000
2024-06-27T19:00,ASSET-002,WindFarmA,683.04,2000
2024-06-27T20:00,ASSET-002,WindFarmA,843.3,2000
2024-06-27T21:00,ASSET-002,WindFarmA,850.59,2000
2024-06-27T22:00,ASSET-002,WindFarmA,695.87,2000
2024-06-27T23:00,ASSET-002,WindFarmA,951.02,2000
2024-06-28T00:00,ASSET-002,WindFarmA,715.37,2000
2024-06-28T01:00,ASSET-002,WindFarmA,1042.23,2000
2024-06-28T02:00,ASSET-002,WindFarmA,847.21,2000
2024-06-28T03:00,ASSET-002,WindFarmA,773.23,2000
2024-06-28T04:00,ASSET-002,WindFarmA,853.21,2000
2024-06-28T05:00,ASSET-002,WindFarmA,775.7,2000
2024-06-28T06:00,ASSET-002,WindFarmA,727.83,2000
2024-06-28T07:00,ASSET-002,WindFarmA,821.73,2000
2024-06-28T08:00,ASSET-002,WindFarmA,1020.08,2000
2024-06-28T09:00,ASSET-002,WindFarmA,736.0,2000
2024-06-28T10:00,ASSET-002,WindFarmA,817.24,2000
2024-06-28T11:00,ASSET-002,WindFarmA,814.98,2000
2024-06-28T12:00,ASSET-002,WindFarmA,733.98,2000
2024-06-28T13:00,ASSET-002,WindFarmA,698.83,2000
2024-06-28T14:00,ASSET-002,WindFarmA,786.32,2000
2024-06-28T15:00,ASSET-002,WindFarmA,711.62,2000
2024-06-28T16:00,ASSET-002,WindFarmA,648.29,2000
2024-06-28T17:00,ASSET-002,WindFarmA,936.52,2000
2024-06-28T18:00,ASSET-002,WindFarmA,817.39,2000
2024-06-28T19:00,ASSET-002,WindFarmA,941.16,2000
2024-06-28T20:00,ASSET-002,WindFarmA,819.22,2000
2024-06-28T21:00,ASSET-002,WindFarmA,727.53,2000
2024-06-28T22:00,ASSET-002,WindFarmA,786.21,2000
2024-06-28T23:00,ASSET-002,WindFarmA,617.03,2000
2024-06-29T00:00,ASSET-002,WindFarmA,738.65,2000
2024-06-29T01:00,ASSET-002,WindFarmA,723.88,2000
2024-06-29T02:00,ASSET-002,WindFarmA,959.1,2000
2024-06-29T03:00,ASSET-002,WindFarmA,861.77,2000
2024-06-29T04:00,ASSET-002,WindFarmA,770.07,2000
2024-06-29T05:00,ASSET-002,WindFarmA,618.0,2000
2024-06-29T06:00,ASSET-002,WindFarmA,715.45,2000
2024-06-29T07:00,ASSET-002,WindFarmA,805.08,2000
2024-06-29T08:00,ASSET-002,WindFarmA,1023.46,2000
2024-06-29T09:00,ASSET-002,WindFarmA,790.23,2000
2024-06-29T10:00,ASSET-002,WindFarmA,663.65,2000
2024-06-29T11:00,ASSET-002,WindFarmA,673.0,2000
2024-06-29T12:00,ASSET-002,WindFarmA,888.98,2000
2024-06-29T13:00,ASSET-002,WindFarmA,683.12,2000
2024-06-29T14:00,ASSET-002,WindFarmA,821.7,2000
2024-06-29T15:00,ASSET-002,WindFarmA,951.77,2000
2024-06-29T16:00,ASSET-002,WindFarmA,742.58,2000
2024-06-29T17:00,ASSET-002,WindFarmA,631.33,2000
2024-06-29T18:00,ASSET-002,WindFarmA,832.84,2000
2024-06-29T19:00,ASSET-002,WindFarmA,782.06,2000
2024-06-29T20:00,ASSET-002,WindFarmA,637.07,2000
2024-06-29T21:00,ASSET-002,WindFarmA,833.66,2000
2024-06-29T22:00,ASSET-002,WindFarmA,930.07,2000
2024-06-29T23:00,ASSET-002,WindFarmA,976.59,2000
2024-06-30T00:00,ASSET-002,WindFarmA,673.16,2000
2024-06-30T01:00,ASSET-002,WindFarmA,897.19,2000
2024-06-30T02:00,ASSET-002,WindFarmA,796.29,2000
2024-06-30T03:00,ASSET-002,WindFarmA,879.0,2000
2024-06-30T04:00,ASSET-002,WindFarmA,817.74,2000
2024-06-30T05:00,ASSET-002,WindFarmA,701.21,2000
2024-06-30T06:00,ASSET-002,WindFarmA,786.21,2000
2024-06-30T07:00,ASSET-002,WindFarmA,796.14,2000
2024-06-30T08:00,ASSET-002,WindFarmA,763.58,2000
2024-06-30T09:00,ASSET-002,WindFarmA,931.79,2000
2024-06-30T10:00,ASSET-002,WindFarmA,867.56,2000
2024-06-30T11:00,ASSET-002,WindFarmA,939.76,2000
2024-06-30T12:00,ASSET-002,WindFarmA,878.25,2000
2024-06-30T13:00,ASSET-002,WindFarmA,917.8,2000
2024-06-30T14:00,ASSET-002,WindFarmA,716.46,2000
2024-06-30T15:00,ASSET-002,WindFarmA,1022.36,2000
2024-06-30T16:00,ASSET-002,WindFarmA,741.72,2000
2024-06-30T17:00,ASSET-002,WindFarmA,718.27,2000
2024-06-30T18:00,ASSET-002,WindFarmA,820.59,2000
2024-06-30T19:00,ASSET-002,WindFarmA,484.28,2000
2024-06-30T20:00,ASSET-002,WindFarmA,860.5,2000
2024-06-30T21:00,ASSET-002,WindFarmA,737.93,2000
2024-06-30T22:00,ASSET-002,WindFarmA,802.36,2000
2024-06-30T23:00,ASSET-002,WindFarmA,846.3,2000
2024-06-01T00:00,ASSET-003,SolarFarmB,219.84,400
2024-06-01T01:00,ASSET-003,SolarFarmB,259.21,400
2024-06-01T02:00,ASSET-003,SolarFarmB,264.59,400
2024-06-01T03:00,ASSET-003,SolarFarmB,237.78,400
2024-06-01T04:00,ASSET-003,SolarFarmB,226.09,400
2024-06-01T05:00,ASSET-003,SolarFarmB,207.66,400
2024-06-01T06:00,ASSET-003,SolarFarmB,252.46,400
2024-06-01T07:00,ASSET-003,SolarFarmB,196.72,400
2024-06-01T08:00,ASSET-003,SolarFarmB,240.23,400
2024-06-01T09:00,ASSET-003,SolarFarmB,206.68,400
2024-06-01T10:00,ASSET-003,SolarFarmB,224.22,400
2024-06-01T11:00,ASSET-003,SolarFarmB,313.55,400
2024-06-01T12:00,ASSET-003,SolarFarmB,255.8,400
2024-06-01T13:00,ASSET-003,SolarFarmB,161.42,400
2024-06-01T14:00,ASSET-003,SolarFarmB,183.42,400
2024-06-01T15:00,ASSET-003,SolarFarmB,244.46,400
2024-06-01T16:00,ASSET-003,SolarFarmB,306.82,400
2024-06-01T17:00,ASSET-003,SolarFarmB,284.05,400
2024-06-01T18:00,ASSET-003,SolarFarmB,271.18,400
2024-06-01T19:00,ASSET-003,SolarFarmB,231.32,400
2024-06-01T20:00,ASSET-003,SolarFarmB,278.43,400
2024-06-01T21:00,ASSET-003,SolarFarmB,296.99,400
2024-06-01T22:00,ASSET-003,SolarFarmB,251.3,400
2024-06-01T23:00,ASSET-003,SolarFarmB,256.23,400
2024-06-02T00:00,ASSET-003,SolarFarmB,242.17,400
2024-06-02T01:00,ASSET-003,SolarFarmB,208.04,400
2024-06-02T02:00,ASSET-003,SolarFarmB,185.92,400
2024-06-02T03:00,ASSET-003,SolarFarmB,271.11,400
2024-06-02T04:00,ASSET-003,SolarFarmB,230.12,400
2024-06-02T05:00,ASSET-003,SolarFarmB,235.35,400
2024-06-02T06:00,ASSET-003,SolarFarmB,187.62,400
2024-06-02T07:00,ASSET-003,SolarFarmB,293.32,400
2024-06-02T08:00,ASSET-003,SolarFarmB,202.87,400
2024-06-02T09:00,ASSET-003,SolarFarmB,229.59,400
2024-06-02T10:00,ASSET-003,SolarFarmB,222.67,400
2024-06-02T11:00,ASSET-003,SolarFarmB,206.44,400
2024-06-02T12:00,ASSET-003,SolarFarmB,282.3,400
2024-06-02T13:00,ASSET-003,SolarFarmB,235.52,400
2024-06-02T14:00,ASSET-003,SolarFarmB,257.75,400
2024-06-02T15:00,ASSET-003,SolarFarmB,213.97,400
2024-06-02T16:00,ASSET-003,SolarFarmB,232.81,400
2024-06-02T17:00,ASSET-003,SolarFarmB,212.3,400
2024-06-02T18:00,ASSET-003,SolarFarmB,308.74,400
2024-06-02T19:00,ASSET-003,SolarFarmB,281.93,400
2024-06-02T20:00,ASSET-003,SolarFarmB,303.78,400
2024-06-02T21:00,ASSET-003,SolarFarmB,256.78,400
2024-06-02T22:00,ASSET-003,SolarFarmB,261.83,400
2024-06-02T23:00,ASSET-003,SolarFarmB,183.47,400
2024-06-03T00:00,ASSET-003,SolarFarmB,281.13,400
2024-06-03T01:00,ASSET-003,SolarFarmB,232.29,400
2024-06-03T02:00,ASSET-003,SolarFarmB,218.43,400
2024-06-03T03:00,ASSET-003,SolarFarmB,257.7,400
2024-06-03T04:00,ASSET-003,SolarFarmB,197.73,400
2024-06-03T05:00,ASSET-003,SolarFarmB,229.01,400
2024-06-03T06:00,ASSET-003,SolarFarmB,255.1,400
2024-06-03T07:00,ASSET-003,SolarFarmB,215.15,400
2024-06-03T08:00,ASSET-003,SolarFarmB,234.39,400
2024-06-03T09:00,ASSET-003,SolarFarmB,229.9,400
2024-06-03T10:00,ASSET-003,SolarFarmB,241.28,400
2024-06-03T11:00,ASSET-003,SolarFarmB,219.82,400
2024-06-03T12:00,ASSET-003,SolarFarmB,177.67,400
2024-06-03T13:00,ASSET-003,SolarFarmB,281.43,400
2024-06-03T14:00,ASSET-003,SolarFarmB,254.75,400
2024-06-03T15:00,ASSET-003,SolarFarmB,256.84,400
2024-06-03T16:00,ASSET-003,SolarFarmB,188.5,400
2024-06-03T17:00,ASSET-003,SolarFarmB,291.04,400
2024-06-03T18:00,ASSET-003,SolarFarmB,242.31,400
2024-06-03T19:00,ASSET-003,SolarFarmB,227.42,400
2024-06-03T20:00,ASSET-003,SolarFarmB,193.47,400
2024-06-03T21:00,ASSET-003,SolarFarmB,277.77,400
2024-06-03T22:00,ASSET-003,SolarFarmB,153.65,400
2024-06-03T23:00,ASSET-003,SolarFarmB,210.74,400
2024-06-04T00:00,ASSET-003,SolarFarmB,236.58,400
2024-06-04T01:00,ASSET-003,SolarFarmB,264.25,400
2024-06-04T02:00,ASSET-003,SolarFarmB,276.84,400
2024-06-04T03:00,ASSET-003,SolarFarmB,291.55,400
2024-06-04T04:00,ASSET-003,SolarFarmB,274.37,400
2024-06-04T05:00,ASSET-003,SolarFarmB,238.53,400
2024-06-04T06:00,ASSET-003,SolarFarmB,236.13,400
2024-06-04T07:00,ASSET-003,SolarFarmB,241.2,400
2024-06-04T08:00,ASSET-003,SolarFarmB,266.36,400
2024-06-04T09:00,ASSET-003,SolarFarmB,221.1,400
2024-06-04T10:00,ASSET-003,SolarFarmB,333.53,400
2024-06-04T11:00,ASSET-003,SolarFarmB,211.46,400
2024-06-04T12:00,ASSET-003,SolarFarmB,206.89,400
2024-06-04T13:00,ASSET-003,SolarFarmB,207.49,400
2024-06-04T14:00,ASSET-003,SolarFarmB,235.68,400
2024-06-04T15:00,ASSET-003,SolarFarmB,236.47,400
2024-06-04T16:00,ASSET-003,SolarFarmB,262.26,400
2024-06-04T17:00,ASSET-003,SolarFarmB,250.6,400
2024-06-04T18:00,ASSET-003,SolarFarmB,202.1,400
2024-06-04T19:00,ASSET-003,SolarFarmB,244.61,400
2024-06-04T20:00,ASSET-003,SolarFarmB,185.33,400
2024-06-04T21:00,ASSET-003,SolarFarmB,189.68,400
2024-06-04T22:00,ASSET-003,SolarFarmB,252.4,400
2024-06-04T23:00,ASSET-003,SolarFarmB,263.06,400
2024-06-05T00:00,ASSET-003,SolarFarmB,268.08,400
2024-06-05T01:00,ASSET-003,SolarFarmB,273.42,400
2024-06-05T02:00,ASSET-003,SolarFarmB,217.34,400
2024-06-05T03:00,ASSET-003,SolarFarmB,239.02,400
2024-06-05T04:00,ASSET-003,SolarFarmB,189.5,400
2024-06-05T05:00,ASSET-003,SolarFarmB,266.07,400
2024-06-05T06:00,ASSET-003,SolarFarmB,208.46,400
2024-06-05T07:00,ASSET-003,SolarFarmB,265.51,400
2024-06-05T08:00,ASSET-003,SolarFarmB,173.37,400
2024-06-05T09:00,ASSET-003,SolarFarmB,243.44,400
2024-06-05T10:00,ASSET-003,SolarFarmB,227.21,400
2024-06-05T11:00,ASSET-003,SolarFarmB,255.16,400
2024-06-05T12:00,ASSET-003,SolarFarmB,264.92,400
2024-06-05T13:00,ASSET-003,SolarFarmB,262.54,400
2024-06-05T14:00,ASSET-003,SolarFarmB,291.17,400
2024-06-05T15:00,ASSET-003,SolarFarmB,239.77,400
2024-06-05T16:00,ASSET-003,SolarFarmB,283.85,400
2024-06-05T17:00,ASSET-003,SolarFarmB,204.51,400
2024-06-05T18:00,ASSET-003,SolarFarmB,221.93,400
2024-06-05T19:00,ASSET-003,SolarFarmB,252.58,400
2024-06-05T20:00,ASSET-003,SolarFarmB,248.2,400
2024-06-05T21:00,ASSET-003,SolarFarmB,224.72,400
2024-06-05T22:00,ASSET-003,SolarFarmB,229.16,400
2024-06-05T23:00,ASSET-003,SolarFarmB,234.36,400
2024-06-06T00:00,ASSET-003,SolarFarmB,287.02,400
2024-06-06T01:00,ASSET-003,SolarFarmB,208.99,400
2024-06-06T02:00,ASSET-003,SolarFarmB,246.21,400
2024-06-06T03:00,ASSET-003,SolarFarmB,183.93,400
2024-06-06T04:00,ASSET-003,SolarFarmB,280.91,400
2024-06-06T05:00,ASSET-003,SolarFarmB,163.79,400
2024-06-06T06:00,ASSET-003,SolarFarmB,260.23,400
2024-06-06T07:00,ASSET-003,SolarFarmB,243.04,400
2024-06-06T08:00,ASSET-003,SolarFarmB,205.91,400
2024-06-06T09:00,ASSET-003,SolarFarmB,159.91,400
2024-06-06T10:00,ASSET-003,SolarFarmB,284.68,400
2024-06-06T11:00,ASSET-003,SolarFarmB,307.38,400
2024-06-06T12:00,ASSET-003,SolarFarmB,257.21,400
2024-06-06T13:00,ASSET-003,SolarFarmB,218.1,400
2024-06-06T14:00,ASSET-003,SolarFarmB,213.66,400
2024-06-06T15:00,ASSET-003,SolarFarmB,260.15,400
2024-06-06T16:00,ASSET-003,SolarFarmB,270.43,400
2024-06-06T17:00,ASSET-003,SolarFarmB,296.8,400
2024-06-06T18:00,ASSET-003,SolarFarmB,225.69,400
2024-06-06T19:00,ASSET-003,SolarFarmB,251.18,400
2024-06-06T20:00,ASSET-003,SolarFarmB,281.22,400
2024-06-06T21:00,ASSET-003,SolarFarmB,320.32,400
2024-06-06T22:00,ASSET-003,SolarFarmB,259.06,400
2024-06-06T23:00,ASSET-003,SolarFarmB,201.34,400
2024-06-07T00:00,ASSET-003,SolarFarmB,257.4,400
2024-06-07T01:00,ASSET-003,SolarFarmB,273.81,400
2024-06-07T02:00,ASSET-003,SolarFarmB,310.56,400
2024-06-07T03:00,ASSET-003,SolarFarmB,253.97,400
2024-06-07T04:00,ASSET-003,SolarFarmB,254.39,400
2024-06-07T05:00,ASSET-003,SolarFarmB,231.03,400
2024-06-07T06:00,ASSET-003,SolarFarmB,281.38,400
2024-06-07T07:00,ASSET-003,SolarFarmB,201.27,400
2024-06-07T08:00,ASSET-003,SolarFarmB,272.18,400
2024-06-07T09:00,ASSET-003,SolarFarmB,236.92,400
2024-06-07T10:00,ASSET-003,SolarFarmB,256.97,400
2024-06-07T11:00,ASSET-003,SolarFarmB,239.11,400
2024-06-07T12:00,ASSET-003,SolarFarmB,251.74,400
2024-06-07T13:00,ASSET-003,SolarFarmB,244.84,400
2024-06-07T14:00,ASSET-003,SolarFarmB,294.55,400
2024-06-07T15:00,ASSET-003,SolarFarmB,259.68,400
2024-06-07T16:00,ASSET-003,SolarFarmB,292.95,400
2024-06-07T17:00,ASSET-003,SolarFarmB,213.31,400
2024-06-07T18:00,ASSET-003,SolarFarmB,226.99,400
2024-06-07T19:00,ASSET-003,SolarFarmB,217.51,400
2024-06-07T20:00,ASSET-003,SolarFarmB,280.86,400
2024-06-07T21:00,ASSET-003,SolarFarmB,288.13,400
2024-06-07T22:00,ASSET-003,SolarFarmB,213.38,400
2024-06-07T23:00,ASSET-003,SolarFarmB,218.42,400
2024-06-08T00:00,ASSET-003,SolarFarmB,233.19,400
2024-06-08T01:00,ASSET-003,SolarFarmB,291.7,400
2024-06-08T02:00,ASSET-003,SolarFarmB,197.89,400
2024-06-08T03:00,ASSET-003,SolarFarmB,250.39,400
2024-06-08T04:00,ASSET-003,SolarFarmB,205.17,400
2024-06-08T05:00,ASSET-003,SolarFarmB,256.25,400
2024-06-08T06:00,ASSET-003,SolarFarmB,229.62,400
2024-06-08T07:00,ASSET-003,SolarFarmB,250.12,400
2024-06-08T08:00,ASSET-003,SolarFarmB,266.37,400
2024-06-08T09:00,ASSET-003,SolarFarmB,238.04,400
2024-06-08T10:00,ASSET-003,SolarFarmB,238.82,400
2024-06-08T11:00,ASSET-003,SolarFarmB,261.16,400
2024-06-08T12:00,ASSET-003,SolarFarmB,291.5,400
2024-06-08T13:00,ASSET-003,SolarFarmB,260.82,400
2024-06-08T14:00,ASSET-003,SolarFarmB,239.65,400
2024-06-08T15:00,ASSET-003,SolarFarmB,217.9,400
2024-06-08T16:00,ASSET-003,SolarFarmB,209.72,400
2024-06-08T17:00,ASSET-003,SolarFarmB,184.18,400
2024-06-08T18:00,ASSET-003,SolarFarmB,274.49,400
2024-06-08T19:00,ASSET-003,SolarFarmB,250.67,400
2024-06-08T20:00,ASSET-003,SolarFarmB,194.33,400
2024-06-08T21:00,ASSET-003,SolarFarmB,242.17,400
2024-06-08T22:00,ASSET-003,SolarFarmB,204.83,400
2024-06-08T23:00,ASSET-003,SolarFarmB,206.08,400
2024-06-09T00:00,ASSET-003,SolarFarmB,258.41,400
2024-06-09T01:00,ASSET-003,SolarFarmB,238.42,400
2024-06-09T02:00,ASSET-003,SolarFarmB,130.93,400
2024-06-09T03:00,ASSET-003,SolarFarmB,298.86,400
2024-06-09T04:00,ASSET-003,SolarFarmB,211.25,400
2024-06-09T05:00,ASSET-003,SolarFarmB,255.27,400
2024-06-09T06:00,ASSET-003,SolarFarmB,257.88,400
2024-06-09T07:00,ASSET-003,SolarFarmB,215.62,400
2024-06-09T08:00,ASSET-003,SolarFarmB,262.71,400
2024-06-09T09:00,ASSET-003,SolarFarmB,179.81,400
2024-06-09T10:00,ASSET-003,SolarFarmB,174.08,400
2024-06-09T11:00,ASSET-003,SolarFarmB,188.69,400
2024-06-09T12:00,ASSET-003,SolarFarmB,188.62,400
2024-06-09T13:00,ASSET-003,SolarFarmB,261.26,400
2024-06-09T14:00,ASSET-003,SolarFarmB,261.38,400
2024-06-09T15:00,ASSET-003,SolarFarmB,217.3,400
2024-06-09T16:00,ASSET-003,SolarFarmB,268.16,400
2024-06-09T17:00,ASSET-003,SolarFarmB,301.01,400
2024-06-09T18:00,ASSET-003,SolarFarmB,207.86,400
2024-06-09T19:00,ASSET-003,SolarFarmB,227.23,400
2024-06-09T20:00,ASSET-003,SolarFarmB,308.75,400
2024-06-09T21:00,ASSET-003,SolarFarmB,242.44,400
2024-06-09T22:00,ASSET-003,SolarFarmB,170.31,400
2024-06-09T23:00,ASSET-003,SolarFarmB,260.98,400
2024-06-10T00:00,ASSET-003,SolarFarmB,252.84,400
