timestamp,asset_id,site,power_kw,capacity_kw,capacity_factor,date,hour,weekday
2024-06-02T01:00:00.000000,ASSET-002,WindFarmA,789.7,2000,0.39485000000000003,2024-06-02,1,7
2024-06-02T02:00:00.000000,ASSET-002,WindFarmA,767.37,2000,0.383685,2024-06-02,2,7
2024-06-02T03:00:00.000000,ASSET-002,WindFarmA,722.29,2000,0.361145,2024-06-02,3,7
2024-06-02T04:00:00.000000,ASSET-002,WindFarmA,780.33,2000,0.39016500000000004,2024-06-02,4,7
2024-06-02T05:00:00.000000,ASSET-002,WindFarmA,796.04,2000,0.39802,2024-06-02,5,7
2024-06-02T06:00:00.000000,ASSET-002,WindFarmA,833.92,2000,0.41696,2024-06-02,6,7
2024-06-02T07:00:00.000000,ASSET-002,WindFarmA,827.03,2000,0.41351499999999997,2024-06-02,7,7
2024-06-02T08:00:00.000000,ASSET-002,WindFarmA,772.46,2000,0.38623,2024-06-02,8,7
2024-06-02T09:00:00.000000,ASSET-002,WindFarmA,621.76,2000,0.31088,2024-06-02,9,7
2024-06-02T10:00:00.000000,ASSET-002,WindFarmA,819.12,2000,0.40956,2024-06-02,10,7
2024-06-02T11:00:00.000000,ASSET-002,WindFarmA,711.19,2000,0.35559500000000005,2024-06-02,11,7
2024-06-02T12:00:00.000000,ASSET-002,WindFarmA,906.29,2000,0.45314499999999996,2024-06-02,12,7
2024-06-02T13:00:00.000000,ASSET-002,WindFarmA,886.55,2000,0.443275,2024-06-02,13,7
2024-06-02T14:00:00.000000,ASSET-002,WindFarmA,822.08,2000,0.41104,2024-06-02,14,7
2024-06-02T15:00:00.000000,ASSET-002,WindFarmA,792.72,2000,0.39636,2024-06-02,15,7
2024-06-02T16:00:00.000000,ASSET-002,WindFarmA,826.51,2000,0.413255,2024-06-02,16,7
2024-06-02T17:00:00.000000,ASSET-002,WindFarmA,901.76,2000,0.45088,2024-06-02,17,7
2024-06-02T18:00:00.000000,ASSET-002,WindFarmA,813.5,2000,0.40675,2024-06-02,18,7
2024-06-02T19:00:00.000000,ASSET-002,WindFarmA,684.85,2000,0.34242500000000003,2024-06-02,19,7
2024-06-02T20:00:00.000000,ASSET-002,WindFarmA,878.73,2000,0.439365,2024-06-02,20,7
2024-06-02T21:00:00.000000,ASSET-002,WindFarmA,888.22,2000,0.44411,2024-06-02,21,7
2024-06-02T22:00:00.000000,ASSET-002,WindFarmA,772.41,2000,0.38620499999999996,2024-06-02,22,7
2024-06-02T23:00:00.000000,ASSET-002,WindFarmA,821.9,2000,0.41095,2024-06-02,23,7
2024-06-03T00:00:00.000000,ASSET-002,WindFarmA,808.1,2000,0.40405,2024-06-03,0,1
2024-06-03T01:00:00.000000,ASSET-002,WindFarmA,696.28,2000,0.34814,2024-06-03,1,1
2024-06-03T02:00:00.000000,ASSET-002,WindFarmA,796.47,2000,0.398235,2024-06-03,2,1
2024-06-03T03:00:00.000000,ASSET-002,WindFarmA,540.61,2000,0.270305,2024-06-03,3,1
2024-06-03T04:00:00.000000,ASSET-002,WindFarmA,731.25,2000,0.365625,2024-06-03,4,1
2024-06-03T05:00:00.000000,ASSET-002,WindFarmA,795.28,2000,0.39764,2024-06-03,5,1
2024-06-03T06:00:00.000000,ASSET-002,WindFarmA,830.97,2000,0.415485,2024-06-03,6,1
2024-06-03T07:00:00.000000,ASSET-002,WindFarmA,961.43,2000,0.48071499999999995,2024-06-03,7,1
2024-06-03T08:00:00.000000,ASSET-002,WindFarmA,861.58,2000,0.43079,2024-06-03,8,1
2024-06-03T09:00:00.000000,ASSET-002,WindFarmA,679.18,2000,0.33958999999999995,2024-06-03,9,1
2024-06-03T10:00:00.000000,ASSET-002,WindFarmA,1047.6,2000,0.5237999999999999,2024-06-03,10,1
2024-06-03T11:00:00.000000,ASSET-002,WindFarmA,747.29,2000,0.373645,2024-06-03,11,1
2024-06-03T12:00:00.000000,ASSET-002,WindFarmA,731.79,2000,0.36589499999999997,2024-06-03,12,1
2024-06-03T13:00:00.000000,ASSET-002,WindFarmA,964.82,2000,0.48241,2024-06-03,13,1
2024-06-03T14:00:00.000000,ASSET-002,WindFarmA,840.7,2000,0.42035,2024-06-03,14,1
2024-06-03T15:00:00.000000,ASSET-002,WindFarmA,757.99,2000,0.378995,2024-06-03,15,1
2024-06-03T16:00:00.000000,ASSET-002,WindFarmA,840.96,2000,0.42048,2024-06-03,16,1
2024-06-03T17:00:00.000000,ASSET-002,WindFarmA,729.73,2000,0.364865,2024-06-03,17,1
2024-06-03T18:00:00.000000,ASSET-002,WindFarmA,818.6,2000,0.4093,2024-06-03,18,1
2024-06-03T19:00:00.000000,ASSET-002,WindFarmA,675.59,2000,0.337795,2024-06-03,19,1
2024-06-03T20:00:00.000000,ASSET-002,WindFarmA,948.31,2000,0.474155,2024-06-03,20,1
2024-06-03T21:00:00.000000,ASSET-002,WindFarmA,677.02,2000,0.33851,2024-06-03,21,1
2024-06-03T22:00:00.000000,ASSET-002,WindFarmA,945.32,2000,0.47266,2024-06-03,22,1
2024-06-03T23:00:00.000000,ASSET-002,WindFarmA,826.67,2000,0.41333499999999995,2024-06-03,23,1
2024-06-04T00:00:00.000000,ASSET-002,WindFarmA,860.0,2000,0.43,2024-06-04,0,2
2024-06-04T01:00:00.000000,ASSET-002,WindFarmA,606.33,2000,0.303165,2024-06-04,1,2
2024-06-04T02:00:00.000000,ASSET-002,WindFarmA,779.66,2000,0.38983,2024-06-04,2,2
2024-06-04T03:00:00.000000,ASSET-002,WindFarmA,660.78,2000,0.33038999999999996,2024-06-04,3,2
2024-06-04T04:00:00.000000,ASSET-002,WindFarmA,649.9,2000,0.32494999999999996,2024-06-04,4,2
2024-06-04T05:00:00.000000,ASSET-002,WindFarmA,928.48,2000,0.46424,2024-06-04,5,2
2024-06-04T06:00:00.000000,ASSET-002,WindFarmA,755.34,2000,0.37767,2024-06-04,6,2
2024-06-04T07:00:00.000000,ASSET-002,WindFarmA,931.18,2000,0.46558999999999995,2024-06-04,7,2
2024-06-04T08:00:00.000000,ASSET-002,WindFarmA,877.41,2000,0.438705,2024-06-04,8,2
2024-06-04T09:00:00.000000,ASSET-002,WindFarmA,929.78,2000,0.46488999999999997,2024-06-04,9,2
2024-06-04T10:00:00.000000,ASSET-002,WindFarmA,812.04,2000,0.40602,2024-06-04,10,2
2024-06-04T11:00:00.000000,ASSET-002,WindFarmA,905.93,2000,0.45296499999999995,2024-06-04,11,2
2024-06-04T12:00:00.000000,ASSET-002,WindFarmA,750.8,2000,0.37539999999999996,2024-06-04,12,2
2024-06-04T13:00:00.000000,ASSET-002,WindFarmA,840.68,2000,0.42034,2024-06-04,13,2
2024-06-04T14:00:00.000000,ASSET-002,WindFarmA,923.33,2000,0.46166500000000005,2024-06-04,14,2
2024-06-04T15:00:00.000000,ASSET-002,WindFarmA,815.56,2000,0.40778,2024-06-04,15,2
2024-06-04T16:00:00.000000,ASSET-002,WindFarmA,822.53,2000,0.411265,2024-06-04,16,2
2024-06-04T17:00:00.000000,ASSET-002,WindFarmA,639.64,2000,0.31982,2024-06-04,17,2
2024-06-04T18:00:00.000000,ASSET-002,WindFarmA,965.22,2000,0.48261000000000004,2024-06-04,18,2
2024-06-04T19:00:00.000000,ASSET-002,WindFarmA,694.57,2000,0.347285,2024-06-04,19,2
2024-06-04T20:00:00.000000,ASSET-002,WindFarmA,858.16,2000,0.42907999999999996,2024-06-04,20,2
2024-06-04T21:00:00.000000,ASSET-002,WindFarmA,758.25,2000,0.379125,2024-06-04,21,2
2024-06-04T22:00:00.000000,ASSET-002,WindFarmA,1013.0,2000,0.5065,2024-06-04,22,2
2024-06-04T23:00:00.000000,ASSET-002,WindFarmA,973.08,2000,0.48654000000000003,2024-06-04,23,2
2024-06-05T00:00:00.000000,ASSET-002,WindFarmA,931.11,2000,0.465555,2024-06-05,0,3
2024-06-05T01:00:00.000000,ASSET-002,WindFarmA,735.2,2000,0.36760000000000004,2024-06-05,1,3
2024-06-05T02:00:00.000000,ASSET-002,WindFarmA,644.51,2000,0.322255,2024-06-05,2,3
2024-06-05T03:00:00.000000,ASSET-002,WindFarmA,916.77,2000,0.458385,2024-06-05,3,3
2024-06-05T04:00:00.000000,ASSET-002,WindFarmA,899.2,2000,0.4496,2024-06-05,4,3
2024-06-05T05:00:00.000000,ASSET-002,WindFarmA,784.67,2000,0.392335,2024-06-05,5,3
2024-06-05T06:00:00.000000,ASSET-002,WindFarmA,927.41,2000,0.463705,2024-06-05,6,3
2024-06-05T07:00:00.000000,ASSET-002,WindFarmA,742.64,2000,0.37132,2024-06-05,7,3
2024-06-05T08:00:00.000000,ASSET-002,WindFarmA,782.93,2000,0.39146499999999995,2024-06-05,8,3
2024-06-05T09:00:00.000000,ASSET-002,WindFarmA,705.52,2000,0.35276,2024-06-05,9,3
2024-06-05T10:00:00.000000,ASSET-002,WindFarmA,804.85,2000,0.40242500000000003,2024-06-05,10,3
2024-06-05T11:00:00.000000,ASSET-002,WindFarmA,723.16,2000,0.36157999999999996,2024-06-05,11,3
2024-06-05T12:00:00.000000,ASSET-002,WindFarmA,871.13,2000,0.435565,2024-06-05,12,3
2024-06-05T13:00:00.000000,ASSET-002,WindFarmA,831.04,2000,0.41552,2024-06-05,13,3
2024-06-05T14:00:00.000000,ASSET-002,WindFarmA,684.18,2000,0.34208999999999995,2024-06-05,14,3
2024-06-05T15:00:00.000000,ASSET-002,WindFarmA,761.49,2000,0.380745,2024-06-05,15,3
2024-06-05T16:00:00.000000,ASSET-002,WindFarmA,707.56,2000,0.35378,2024-06-05,16,3
2024-06-05T17:00:00.000000,ASSET-002,WindFarmA,908.18,2000,0.45409,2024-06-05,17,3
2024-06-05T18:00:00.000000,ASSET-002,WindFarmA,965.39,2000,0.482695,2024-06-05,18,3
2024-06-05T19:00:00.000000,ASSET-002,WindFarmA,832.73,2000,0.416365,2024-06-05,19,3
2024-06-05T20:00:00.000000,ASSET-002,WindFarmA,854.83,2000,0.42741500000000004,2024-06-05,20,3
2024-06-05T21:00:00.000000,ASSET-002,WindFarmA,935.08,2000,0.46754,2024-06-05,21,3
2024-06-05T22:00:00.000000,ASSET-002,WindFarmA,617.03,2000,0.308515,2024-06-05,22,3
2024-06-05T23:00:00.000000,ASSET-002,WindFarmA,823.17,2000,0.411585,2024-06-05,23,3
2024-06-06T00:00:00.000000,ASSET-002,WindFarmA,811.6,2000,0.4058,2024-06-06,0,4
2024-06-06T01:00:00.000000,ASSET-002,WindFarmA,965.89,2000,0.482945,2024-06-06,1,4
2024-06-06T02:00:00.000000,ASSET-002,WindFarmA,908.0,2000,0.454,2024-06-06,2,4
2024-06-06T03:00:00.000000,ASSET-002,WindFarmA,743.35,2000,0.37167500000000003,2024-06-06,3,4
2024-06-06T04:00:00.000000,ASSET-002,WindFarmA,793.13,2000,0.396565,2024-06-06,4,4
2024-06-06T05:00:00.000000,ASSET-002,WindFarmA,914.18,2000,0.45709,2024-06-06,5,4
2024-06-06T06:00:00.000000,ASSET-002,WindFarmA,856.99,2000,0.428495,2024-06-06,6,4
2024-06-06T07:00:00.000000,ASSET-002,WindFarmA,941.6,2000,0.4708,2024-06-06,7,4
2024-06-06T08:00:00.000000,ASSET-002,WindFarmA,752.45,2000,0.37622500000000003,2024-06-06,8,4
2024-06-06T09:00:00.000000,ASSET-002,WindFarmA,681.99,2000,0.340995,2024-06-06,9,4
2024-06-06T10:00:00.000000,ASSET-002,WindFarmA,724.63,2000,0.362315,2024-06-06,10,4
2024-06-06T11:00:00.000000,ASSET-002,WindFarmA,952.58,2000,0.47629000000000005,2024-06-06,11,4
2024-06-06T12:00:00.000000,ASSET-002,WindFarmA,784.67,2000,0.392335,2024-06-06,12,4
2024-06-06T13:00:00.000000,ASSET-002,WindFarmA,1051.65,2000,0.5258250000000001,2024-06-06,13,4
2024-06-06T14:00:00.000000,ASSET-002,WindFarmA,747.57,2000,0.37378500000000003,2024-06-06,14,4
2024-06-06T15:00:00.000000,ASSET-002,WindFarmA,786.91,2000,0.393455,2024-06-06,15,4
2024-06-06T16:00:00.000000,ASSET-002,WindFarmA,805.84,2000,0.40292,2024-06-06,16,4
2024-06-06T17:00:00.000000,ASSET-002,WindFarmA,935.65,2000,0.467825,2024-06-06,17,4
2024-06-06T18:00:00.000000,ASSET-002,WindFarmA,820.56,2000,0.41028,2024-06-06,18,4
2024-06-06T19:00:00.000000,ASSET-002,WindFarmA,886.57,2000,0.44328500000000004,2024-06-06,19,4
2024-06-06T20:00:00.000000,ASSET-002,WindFarmA,1023.47,2000,0.511735,2024-06-06,20,4
2024-06-06T21:00:00.000000,ASSET-002,WindFarmA,745.53,2000,0.372765,2024-06-06,21,4
2024-06-06T22:00:00.000000,ASSET-002,WindFarmA,713.53,2000,0.356765,2024-06-06,22,4
2024-06-06T23:00:00.000000,ASSET-002,WindFarmA,815.31,2000,0.407655,2024-06-06,23,4
2024-06-07T00:00:00.000000,ASSET-002,WindFarmA,588.9,2000,0.29445,2024-06-07,0,5
2024-06-07T01:00:00.000000,ASSET-002,WindFarmA,767.03,2000,0.383515,2024-06-07,1,5
2024-06-07T02:00:00.000000,ASSET-002,WindFarmA,977.84,2000,0.48892,2024-06-07,2,5
2024-06-07T03:00:00.000000,ASSET-002,WindFarmA,506.62,2000,0.25331,2024-06-07,3,5
2024-06-07T04:00:00.000000,ASSET-002,WindFarmA,888.78,2000,0.44439,2024-06-07,4,5
2024-06-07T05:00:00.000000,ASSET-002,WindFarmA,864.91,2000,0.432455,2024-06-07,5,5
2024-06-07T06:00:00.000000,ASSET-002,WindFarmA,982.09,2000,0.491045,2024-06-07,6,5
2024-06-07T07:00:00.000000,ASSET-002,WindFarmA,850.4,2000,0.42519999999999997,2024-06-07,7,5
2024-06-07T08:00:00.000000,ASSET-002,WindFarmA,878.66,2000,0.43933,2024-06-07,8,5
2024-06-07T09:00:00.000000,ASSET-002,WindFarmA,623.01,2000,0.311505,2024-06-07,9,5
2024-06-07T10:00:00.000000,ASSET-002,WindFarmA,961.37,2000,0.48068500000000003,2024-06-07,10,5
2024-06-07T11:00:00.000000,ASSET-002,WindFarmA,824.95,2000,0.41247500000000004,2024-06-07,11,5
2024-06-07T12:00:00.000000,ASSET-002,WindFarmA,807.43,2000,0.403715,2024-06-07,12,5
2024-06-07T13:00:00.000000,ASSET-002,WindFarmA,750.33,2000,0.375165,2024-06-07,13,5
2024-06-07T14:00:00.000000,ASSET-002,WindFarmA,768.87,2000,0.384435,2024-06-07,14,5
2024-06-07T15:00:00.000000,ASSET-002,WindFarmA,701.33,2000,0.350665,2024-06-07,15,5
2024-06-07T16:00:00.000000,ASSET-002,WindFarmA,908.4,2000,0.4542,2024-06-07,16,5
2024-06-07T17:00:00.000000,ASSET-002,WindFarmA,823.43,2000,0.411715,2024-06-07,17,5
2024-06-07T18:00:00.000000,ASSET-002,WindFarmA,844.22,2000,0.42211000000000004,2024-06-07,18,5
2024-06-07T19:00:00.000000,ASSET-002,WindFarmA,609.8,2000,0.3049,2024-06-07,19,5
2024-06-07T20:00:00.000000,ASSET-002,WindFarmA,614.61,2000,0.307305,2024-06-07,20,5
2024-06-07T21:00:00.000000,ASSET-002,WindFarmA,624.81,2000,0.312405,2024-06-07,21,5
2024-06-07T22:00:00.000000,ASSET-002,WindFarmA,854.55,2000,0.42727499999999996,2024-06-07,22,5
2024-06-07T23:00:00.000000,ASSET-002,WindFarmA,916.09,2000,0.45804500000000004,2024-06-07,23,5
2024-06-08T00:00:00.000000,ASSET-002,WindFarmA,859.44,2000,0.42972000000000005,2024-06-08,0,6
2024-06-08T01:00:00.000000,ASSET-002,WindFarmA,705.7,2000,0.35285,2024-06-08,1,6
2024-06-08T02:00:00.000000,ASSET-002,WindFarmA,867.89,2000,0.43394499999999997,2024-06-08,2,6
2024-06-08T03:00:00.000000,ASSET-002,WindFarmA,790.44,2000,0.39522,2024-06-08,3,6
2024-06-08T04:00:00.000000,ASSET-002,WindFarmA,954.27,2000,0.477135,2024-06-08,4,6
2024-06-08T05:00:00.000000,ASSET-002,WindFarmA,698.62,2000,0.34931,2024-06-08,5,6
2024-06-08T06:00:00.000000,ASSET-002,WindFarmA,796.42,2000,0.39820999999999995,2024-06-08,6,6
2024-06-08T07:00:00.000000,ASSET-002,WindFarmA,568.32,2000,0.28416,2024-06-08,7,6
2024-06-08T08:00:00.000000,ASSET-002,WindFarmA,886.13,2000,0.443065,2024-06-08,8,6
2024-06-08T09:00:00.000000,ASSET-002,WindFarmA,926.19,2000,0.46309500000000003,2024-06-08,9,6
2024-06-08T10:00:00.000000,ASSET-002,WindFarmA,719.9,2000,0.35995,2024-06-08,10,6
2024-06-08T11:00:00.000000,ASSET-002,WindFarmA,793.2,2000,0.3966,2024-06-08,11,6
2024-06-08T12:00:00.000000,ASSET-002,WindFarmA,860.1,2000,0.43005,2024-06-08,12,6
2024-06-08T13:00:00.000000,ASSET-002,WindFarmA,860.85,2000,0.430425,2024-06-08,13,6
2024-06-08T14:00:00.000000,ASSET-002,WindFarmA,896.67,2000,0.448335,2024-06-08,14,6
2024-06-08T15:00:00.000000,ASSET-002,WindFarmA,822.45,2000,0.411225,2024-06-08,15,6
2024-06-08T16:00:00.000000,ASSET-002,WindFarmA,745.74,2000,0.37287,2024-06-08,16,6
2024-06-08T17:00:00.000000,ASSET-002,WindFarmA,786.13,2000,0.393065,2024-06-08,17,6
2024-06-08T18:00:00.000000,ASSET-002,WindFarmA,716.13,2000,0.358065,2024-06-08,18,6
2024-06-08T19:00:00.000000,ASSET-002,WindFarmA,783.52,2000,0.39176,2024-06-08,19,6
2024-06-08T20:00:00.000000,ASSET-002,WindFarmA,798.92,2000,0.39946,2024-06-08,20,6
2024-06-08T21:00:00.000000,ASSET-002,WindFarmA,1072.25,2000,0.536125,2024-06-08,21,6
2024-06-08T22:00:00.000000,ASSET-002,WindFarmA,930.38,2000,0.46519,2024-06-08,22,6
2024-06-08T23:00:00.000000,ASSET-002,WindFarmA,773.69,2000,0.38684500000000005,2024-06-08,23,6
2024-06-09T00:00:00.000000,ASSET-002,WindFarmA,940.72,2000,0.47036,2024-06-09,0,7
2024-06-09T01:00:00.000000,ASSET-002,WindFarmA,745.42,2000,0.37271,2024-06-09,1,7
2024-06-09T02:00:00.000000,ASSET-002,WindFarmA,647.53,2000,0.32376499999999997,2024-06-09,2,7
2024-06-09T03:00:00.000000,ASSET-002,WindFarmA,947.0,2000,0.4735,2024-06-09,3,7
2024-06-09T04:00:00.000000,ASSET-002,WindFarmA,854.48,2000,0.42724,2024-06-09,4,7
2024-06-09T05:00:00.000000,ASSET-002,WindFarmA,966.68,2000,0.48334,2024-06-09,5,7
2024-06-09T06:00:00.000000,ASSET-002,WindFarmA,1069.55,2000,0.534775,2024-06-09,6,7
2024-06-09T07:00:00.000000,ASSET-002,WindFarmA,858.51,2000,0.429255,2024-06-09,7,7
2024-06-09T08:00:00.000000,ASSET-002,WindFarmA,891.56,2000,0.44577999999999995,2024-06-09,8,7
2024-06-09T09:00:00.000000,ASSET-002,WindFarmA,718.1,2000,0.35905000000000004,2024-06-09,9,7
2024-06-09T10:00:00.000000,ASSET-002,WindFarmA,851.15,2000,0.425575,2024-06-09,10,7
2024-06-09T11:00:00.000000,ASSET-002,WindFarmA,812.87,2000,0.406435,2024-06-09,11,7
2024-06-09T12:00:00.000000,ASSET-002,WindFarmA,640.31,2000,0.32015499999999997,2024-06-09,12,7
2024-06-09T13:00:00.000000,ASSET-002,WindFarmA,697.94,2000,0.34897,2024-06-09,13,7
2024-06-09T14:00:00.000000,ASSET-002,WindFarmA,856.16,2000,0.42807999999999996,2024-06-09,14,7
2024-06-09T15:00:00.000000,ASSET-002,WindFarmA,854.16,2000,0.42707999999999996,2024-06-09,15,7
2024-06-09T16:00:00.000000,ASSET-002,WindFarmA,741.7,2000,0.37085,2024-06-09,16,7
2024-06-09T17:00:00.000000,ASSET-002,WindFarmA,804.24,2000,0.40212,2024-06-09,17,7
2024-06-09T18:00:00.000000,ASSET-002,WindFarmA,882.8,2000,0.44139999999999996,2024-06-09,18,7
2024-06-09T19:00:00.000000,ASSET-002,WindFarmA,767.05,2000,0.383525,2024-06-09,19,7
2024-06-09T20:00:00.000000,ASSET-002,WindFarmA,635.27,2000,0.317635,2024-06-09,20,7
2024-06-09T21:00:00.000000,ASSET-002,WindFarmA,706.69,2000,0.353345,2024-06-09,21,7
2024-06-09T22:00:00.000000,ASSET-002,WindFarmA,827.57,2000,0.413785,2024-06-09,22,7
2024-06-09T23:00:00.000000,ASSET-002,WindFarmA,898.64,2000,0.44932,2024-06-09,23,7
2024-06-10T00:00:00.000000,ASSET-002,WindFarmA,575.35,2000,0.287675,2024-06-10,0,1
2024-06-10T01:00:00.000000,ASSET-002,WindFarmA,789.74,2000,0.39487,2024-06-10,1,1
2024-06-10T02:00:00.000000,ASSET-002,WindFarmA,868.23,2000,0.43411500000000003,2024-06-10,2,1
2024-06-10T03:00:00.000000,ASSET-002,WindFarmA,920.11,2000,0.460055,2024-06-10,3,1
2024-06-10T04:00:00.000000,ASSET-002,WindFarmA,906.19,2000,0.453095,2024-06-10,4,1
2024-06-10T05:00:00.000000,ASSET-002,WindFarmA,833.56,2000,0.41678,2024-06-10,5,1
2024-06-10T06:00:00.000000,ASSET-002,WindFarmA,847.84,2000,0.42392,2024-06-10,6,1
2024-06-10T07:00:00.000000,ASSET-002,WindFarmA,996.31,2000,0.49815499999999996,2024-06-10,7,1
2024-06-10T08:00:00.000000,ASSET-002,WindFarmA,719.98,2000,0.35999000000000003,2024-06-10,8,1
2024-06-10T09:00:00.000000,ASSET-002,WindFarmA,818.79,2000,0.409395,2024-06-10,9,1
2024-06-10T10:00:00.000000,ASSET-002,WindFarmA,796.69,2000,0.398345,2024-06-10,10,1
2024-06-10T11:00:00.000000,ASSET-002,WindFarmA,641.35,2000,0.320675,2024-06-10,11,1
2024-06-10T12:00:00.000000,ASSET-002,WindFarmA,662.59,2000,0.331295,2024-06-10,12,1
2024-06-10T13:00:00.000000,ASSET-002,WindFarmA,911.53,2000,0.455765,2024-06-10,13,1
2024-06-10T14:00:00.000000,ASSET-002,WindFarmA,840.57,2000,0.420285,2024-06-10,14,1
2024-06-10T15:00:00.000000,ASSET-002,WindFarmA,713.73,2000,0.356865,2024-06-10,15,1
2024-06-10T16:00:00.000000,ASSET-002,WindFarmA,895.7,2000,0.44785,2024-06-10,16,1
2024-06-10T17:00:00.000000,ASSET-002,WindFarmA,905.31,2000,0.452655,2024-06-10,17,1
2024-06-10T18:00:00.000000,ASSET-002,WindFarmA,891.83,2000,0.445915,2024-06-10,18,1
2024-06-10T19:00:00.000000,ASSET-002,WindFarmA,630.23,2000,0.31511500000000003,2024-06-10,19,1
2024-06-10T20:00:00.000000,ASSET-002,WindFarmA,778.93,2000,0.38946499999999995,2024-06-10,20,1
2024-06-10T21:00:00.000000,ASSET-002,WindFarmA,558.66,2000,0.27932999999999997,2024-06-10,21,1
2024-06-10T22:00:00.000000,ASSET-002,WindFarmA,901.42,2000,0.45071,2024-06-10,22,1
2024-06-10T23:00:00.000000,ASSET-002,WindFarmA,861.18,2000,0.43059,2024-06-10,23,1
2024-06-11T00:00:00.000000,ASSET-002,WindFarmA,794.93,2000,0.39746499999999996,2024-06-11,0,2
2024-06-11T01:00:00.000000,ASSET-002,WindFarmA,662.53,2000,0.331265,2024-06-11,1,2
2024-06-11T02:00:00.000000,ASSET-002,WindFarmA,712.6,2000,0.3563,2024-06-11,2,2
2024-06-11T03:00:00.000000,ASSET-002,WindFarmA,745.3,2000,0.37265,2024-06-11,3,2
2024-06-11T04:00:00.000000,ASSET-002,WindFarmA,547.19,2000,0.27359500000000003,2024-06-11,4,2
2024-06-11T05:00:00.000000,ASSET-002,WindFarmA,827.42,2000,0.41370999999999997,2024-06-11,5,2
2024-06-11T06:00:00.000000,ASSET-002,WindFarmA,610.1,2000,0.30505,2024-06-11,6,2
2024-06-11T07:00:00.000000,ASSET-002,WindFarmA,882.9,2000,0.44145,2024-06-11,7,2
2024-06-11T08:00:00.000000,ASSET-002,WindFarmA,872.67,2000,0.436335,2024-06-11,8,2
2024-06-11T09:00:00.000000,ASSET-002,WindFarmA,1053.44,2000,0.5267200000000001,2024-06-11,9,2
2024-06-11T10:00:00.000000,ASSET-002,WindFarmA,593.65,2000,0.296825,2024-06-11,10,2
2024-06-11T11:00:00.000000,ASSET-002,WindFarmA,800.72,2000,0.40036,2024-06-11,11,2
2024-06-11T12:00:00.000000,ASSET-002,WindFarmA,967.96,2000,0.48398,2024-06-11,12,2
2024-06-11T13:00:00.000000,ASSET-002,WindFarmA,755.21,2000,0.377605,2024-06-11,13,2
2024-06-11T14:00:00.000000,ASSET-002,WindFarmA,829.9,2000,0.41495,2024-06-11,14,2
2024-06-11T15:00:00.000000,ASSET-002,WindFarmA,853.33,2000,0.426665,2024-06-11,15,2
2024-06-11T16:00:00.000000,ASSET-002,WindFarmA,947.52,2000,0.47376,2024-06-11,16,2
2024-06-11T17:00:00.000000,ASSET-002,WindFarmA,745.88,2000,0.37294,2024-06-11,17,2
2024-06-11T18:00:00.000000,ASSET-002,WindFarmA,960.33,2000,0.480165,2024-06-11,18,2
2024-06-11T19:00:00.000000,ASSET-002,WindFarmA,900.28,2000,0.45014,2024-06-11,19,2
2024-06-11T20:00:00.000000,ASSET-002,WindFarmA,1120.41,2000,0.5602050000000001,2024-06-11,20,2
2024-06-11T21:00:00.000000,ASSET-002,WindFarmA,839.41,2000,0.419705,2024-06-11,21,2
2024-06-11T22:00:00.000000,ASSET-002,WindFarmA,704.94,2000,0.35247,2024-06-11,22,2
2024-06-11T23:00:00.000000,ASSET-002,WindFarmA,1116.13,2000,0.558065,2024-06-11,23,2
2024-06-12T00:00:00.000000,ASSET-002,WindFarmA,792.0,2000,0.396,2024-06-12,0,3
2024-06-12T01:00:00.000000,ASSET-002,WindFarmA,752.14,2000,0.37607,2024-06-12,1,3
2024-06-12T02:00:00.000000,ASSET-002,WindFarmA,897.85,2000,0.448925,2024-06-12,2,3
2024-06-12T03:00:00.000000,ASSET-002,WindFarmA,675.19,2000,0.33759500000000003,2024-06-12,3,3
2024-06-12T04:00:00.000000,ASSET-002,WindFarmA,631.43,2000,0.31571499999999997,2024-06-12,4,3
2024-06-12T05:00:00.000000,ASSET-002,WindFarmA,754.9,2000,0.37745,2024-06-12,5,3
2024-06-12T06:00:00.000000,ASSET-002,WindFarmA,719.53,2000,0.359765,2024-06-12,6,3
2024-06-12T07:00:00.000000,ASSET-002,WindFarmA,948.57,2000,0.474285,2024-06-12,7,3
2024-06-12T08:00:00.000000,ASSET-002,WindFarmA,966.83,2000,0.48341500000000004,2024-06-12,8,3
2024-06-12T09:00:00.000000,ASSET-002,WindFarmA,780.05,2000,0.39002499999999996,2024-06-12,9,3
2024-06-12T10:00:00.000000,ASSET-002,WindFarmA,915.0,2000,0.4575,2024-06-12,10,3
2024-06-12T11:00:00.000000,ASSET-002,WindFarmA,655.64,2000,0.32782,2024-06-12,11,3
2024-06-12T12:00:00.000000,ASSET-002,WindFarmA,848.83,2000,0.42441500000000004,2024-06-12,12,3
2024-06-12T13:00:00.000000,ASSET-002,WindFarmA,698.68,2000,0.34934,2024-06-12,13,3
2024-06-12T14:00:00.000000,ASSET-002,WindFarmA,487.16,2000,0.24358000000000002,2024-06-12,14,3
2024-06-12T15:00:00.000000,ASSET-002,WindFarmA,883.57,2000,0.44178500000000004,2024-06-12,15,3
2024-06-12T16:00:00.000000,ASSET-002,WindFarmA,810.95,2000,0.40547500000000003,2024-06-12,16,3
2024-06-12T17:00:00.000000,ASSET-002,WindFarmA,1020.53,2000,0.510265,2024-06-12,17,3
